Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
akto,com.akto.dto,Attempt,getUri,3,1,0,176,0,,
akto,com.akto.dto,Attempt,setUri,3,1,1,180,0,,
akto,com.akto.dto,Attempt,getMethod,3,1,0,184,0,,
akto,com.akto.dto,Attempt,setMethod,3,1,1,188,0,,
akto,com.akto.dto,Attempt,getAttemptResult,3,1,0,192,0,,
akto,com.akto.dto,Attempt,setAttemptResult,3,1,1,196,0,,
akto,com.akto.dto,Attempt,getStatus,3,1,0,200,0,,
akto,com.akto.dto,Attempt,setStatus,3,1,1,204,0,,
akto,com.akto.dto,Attempt,getIsHappy,3,1,0,208,0,,
akto,com.akto.dto,Attempt,setIsHappy,3,1,1,212,0,,
akto,com.akto.dto,Attempt,toString,3,1,0,216,0,com.akto.dto.Attempt,com.akto.dto.Attempt
akto,com.akto.dto,CustomDataType,CustomDataType,2,1,0,35,0,,
akto,com.akto.dto,CustomDataType,CustomDataType,12,1,9,37,0,com.akto.dao.context.Context,com.akto.dao.context.Context
akto,com.akto.dto,CustomDataType,toSubType,3,1,0,50,0,,
akto,com.akto.dto,CustomDataType,validate,8,1,2,57,0,com.akto.dto.CustomDataType,com.akto.dto.CustomDataType
akto,com.akto.dto,CustomDataType,validateRaw,0,7,2,65,0,com.akto.dto.data_types.Conditions,com.akto.dto.data_types.Conditions
akto,com.akto.dto,CustomDataType,getId,3,1,0,93,0,,
akto,com.akto.dto,CustomDataType,setId,3,1,1,97,0,,
akto,com.akto.dto,CustomDataType,getKeyConditions,3,1,0,101,0,,
akto,com.akto.dto,CustomDataType,setKeyConditions,3,1,1,105,0,,
akto,com.akto.dto,CustomDataType,getValueConditions,3,1,0,109,0,,
akto,com.akto.dto,CustomDataType,setValueConditions,3,1,1,113,0,,
akto,com.akto.dto,CustomDataType,getOperator,3,1,0,117,0,,
akto,com.akto.dto,CustomDataType,setOperator,3,1,1,121,0,,
akto,com.akto.dto,CustomDataType,getName,3,1,0,125,0,,
akto,com.akto.dto,CustomDataType,setName,3,1,1,129,0,,
akto,com.akto.dto,CustomDataType,isSensitiveAlways,3,1,0,133,0,,
akto,com.akto.dto,CustomDataType,setSensitiveAlways,3,1,1,137,0,,
akto,com.akto.dto,CustomDataType,getSensitivePosition,3,1,0,141,0,,
akto,com.akto.dto,CustomDataType,setSensitivePosition,3,1,1,145,0,,
akto,com.akto.dto,CustomDataType,getCreatorId,3,1,0,149,0,,
akto,com.akto.dto,CustomDataType,setCreatorId,3,1,1,153,0,,
akto,com.akto.dto,CustomDataType,getTimestamp,3,1,0,157,0,,
akto,com.akto.dto,CustomDataType,setTimestamp,3,1,1,161,0,,
akto,com.akto.dto,CustomDataType,isActive,3,1,0,165,0,,
akto,com.akto.dto,CustomDataType,setActive,3,1,1,169,0,,
akto,com.akto.dto,CustomDataType,getIgnoreData,3,1,0,173,0,,
akto,com.akto.dto,CustomDataType,setIgnoreData,3,1,1,177,0,,
akto,com.akto.dto,CustomDataType,toString,3,1,0,181,0,com.akto.dto.CustomDataType,com.akto.dto.CustomDataType
akto,com.akto.dto,ApiCollection,ApiCollection,2,1,0,28,0,,
akto,com.akto.dto,ApiCollection,ApiCollection,8,1,6,31,0,,
akto,com.akto.dto,ApiCollection,getId,3,1,0,42,0,,
akto,com.akto.dto,ApiCollection,setId,3,1,1,46,0,,
akto,com.akto.dto,ApiCollection,getName,3,1,0,50,0,,
akto,com.akto.dto,ApiCollection,setName,3,1,1,54,0,,
akto,com.akto.dto,ApiCollection,getStartTs,3,1,0,58,0,,
akto,com.akto.dto,ApiCollection,setStartTs,3,1,1,62,0,,
akto,com.akto.dto,ApiCollection,getUrls,3,1,0,66,0,,
akto,com.akto.dto,ApiCollection,setUrls,3,1,1,70,0,,
akto,com.akto.dto,ApiCollection,toString,3,1,0,74,0,com.akto.dto.ApiCollection,com.akto.dto.ApiCollection
akto,com.akto.dto,ApiCollection,getHostName,3,1,0,84,0,,
akto,com.akto.dto,ApiCollection,setHostName,3,1,1,88,0,,
akto,com.akto.dto,ApiCollection,getVxlanId,3,1,0,92,0,,
akto,com.akto.dto,ApiCollection,setVxlanId,3,1,1,96,0,,
akto,com.akto.dto,ApiCollection,getUrlsCount,3,1,0,100,0,,
akto,com.akto.dto,ApiCollection,setUrlsCount,3,1,1,104,0,,
akto,com.akto.dto,ApiCollection,getDisplayName,14,3,0,109,0,,
akto,com.akto.dto,ApiCollection,createManualCollection,3,1,2,126,0,com.akto.dao.context.Context,com.akto.dao.context.Context
akto,com.akto.dto,SignupUserInfo,SignupUserInfo,2,1,0,9,0,,
akto,com.akto.dto,SignupUserInfo,SignupUserInfo,7,1,5,15,0,,
akto,com.akto.dto,SignupUserInfo,getUser,3,1,0,26,0,,
akto,com.akto.dto,SignupUserInfo,setUser,3,1,1,30,0,,
akto,com.akto.dto,SignupUserInfo,getCompanyName,3,1,0,34,0,,
akto,com.akto.dto,SignupUserInfo,setCompanyName,3,1,1,38,0,,
akto,com.akto.dto,SignupUserInfo,getTeamName,3,1,0,42,0,,
akto,com.akto.dto,SignupUserInfo,setTeamName,3,1,1,46,0,,
akto,com.akto.dto,SignupUserInfo,getMetrics,3,1,0,50,0,,
akto,com.akto.dto,SignupUserInfo,setMetrics,3,1,1,54,0,,
akto,com.akto.dto,SignupUserInfo,getEmailInvitations,3,1,0,58,0,,
akto,com.akto.dto,SignupUserInfo,setEmailInvitations,3,1,1,62,0,,
akto,com.akto.dto,ApiInfo,ApiInfo,2,1,0,113,0,,
akto,com.akto.dto,ApiInfo,ApiInfo,3,1,3,115,0,,
akto,com.akto.dto,ApiInfo,ApiInfo,7,1,1,119,0,com.akto.dao.context.Context,com.akto.dao.context.Context
akto,com.akto.dto,ApiInfo,ApiInfo,3,1,1,127,0,com.akto.dto.HttpResponseParams,com.akto.dto.HttpResponseParams; com.akto.dto.HttpRequestParams
akto,com.akto.dto,ApiInfo,getViolations,3,1,0,135,0,,
akto,com.akto.dto,ApiInfo,updateCustomFields,5,2,1,139,0,,
akto,com.akto.dto,ApiInfo,merge,12,4,1,145,0,com.akto.dto.ApiInfo,com.akto.dto.ApiInfo
akto,com.akto.dto,ApiInfo,setViolations,3,1,1,163,0,,
akto,com.akto.dto,ApiInfo,mainKey,3,1,3,167,0,,
akto,com.akto.dto,ApiInfo,key,3,1,0,171,0,,
akto,com.akto.dto,ApiInfo,keyFromHttpResponseParams,3,1,1,175,0,com.akto.dto.HttpResponseParams,com.akto.dto.HttpResponseParams; com.akto.dto.HttpRequestParams
akto,com.akto.dto,ApiInfo,calculateActualAuth,18,5,0,183,0,,
akto,com.akto.dto,ApiInfo,toString,3,1,0,205,0,com.akto.dto.ApiInfo,com.akto.dto.ApiInfo
akto,com.akto.dto,ApiInfo,getId,3,1,0,217,0,,
akto,com.akto.dto,ApiInfo,setId,3,1,1,221,0,,
akto,com.akto.dto,ApiInfo,getAllAuthTypesFound,3,1,0,225,0,,
akto,com.akto.dto,ApiInfo,setAllAuthTypesFound,3,1,1,229,0,,
akto,com.akto.dto,ApiInfo,getApiAccessTypes,3,1,0,233,0,,
akto,com.akto.dto,ApiInfo,setApiAccessTypes,3,1,1,237,0,,
akto,com.akto.dto,ApiInfo,getActualAuthType,3,1,0,241,0,,
akto,com.akto.dto,ApiInfo,setActualAuthType,3,1,1,245,0,,
akto,com.akto.dto,ApiInfo,getLastSeen,3,1,0,249,0,,
akto,com.akto.dto,ApiInfo,setLastSeen,3,1,1,253,0,,
akto,com.akto.dto.type,TestUrlMethods,testFromString,12,1,0,9,1,,
akto,com.akto.dto.type,TestKeyTypes,testInitializer,10,1,0,21,0,,
akto,com.akto.dto.type,TestKeyTypes,testProcess,37,1,0,32,1,com.akto.dto.type.KeyTypes,com.akto.dto.type.KeyTypes; com.akto.dto.CustomDataType; com.akto.dto.type.SingleTypeInfo
akto,com.akto.dto.type,TestSubType,testInitializer,7,1,0,14,0,,
akto,com.akto.dto.type,TestSubType,testNumberInString,4,1,0,22,1,com.akto.dto.type.KeyTypes,com.akto.dto.type.KeyTypes
akto,com.akto.dto.type,TestSubType,testJWT,11,1,0,28,1,com.akto.dto.type.KeyTypes,com.akto.dto.type.KeyTypes
akto,com.akto.dto.type,TestSubType,testPhoneNumber,11,1,0,43,1,com.akto.dto.type.KeyTypes,com.akto.dto.type.KeyTypes
akto,com.akto.dto.type,TestSubType,testCreditCard,29,1,0,57,1,com.akto.dto.type.KeyTypes,com.akto.dto.type.KeyTypes
akto,com.akto.dto.type,TestSubType,testIP,15,1,0,88,1,com.akto.dto.type.KeyTypes,com.akto.dto.type.KeyTypes
akto,com.akto.dto.type,TestSingleTypeInfo,testCopy,19,1,0,13,1,com.akto.dto.type.SingleTypeInfo,com.akto.dto.type.SingleTypeInfo; com.akto.types.CappedSet
akto,com.akto.dto.type,TestSingleTypeInfo,testMerge,21,1,0,37,1,com.akto.dto.type.SingleTypeInfo,com.akto.dto.type.SingleTypeInfo; com.akto.types.CappedSet
akto,com.akto.dto.type,TestSingleTypeInfo,testSubTypeIsSensitive,14,1,0,63,1,,
akto,com.akto.dto.type,TestSingleTypeInfo,testFindSubTypeFunction,10,1,0,83,1,com.akto.dto.type.SingleTypeInfo,com.akto.dto.type.SingleTypeInfo
akto,com.akto.dto.type,TestSingleTypeInfo,testSetMinMaxValuesForNonNumbers,8,1,0,98,1,com.akto.dto.type.SingleTypeInfo,com.akto.dto.type.SingleTypeInfo
akto,com.akto.dto.type,TestSingleTypeInfo,testSetMinMaxValuesForNumbers,26,1,0,109,1,com.akto.dto.type.SingleTypeInfo,com.akto.dto.type.SingleTypeInfo
akto,com.akto.dto.type,TestSingleTypeInfo,generateSTI,4,1,1,143,0,com.akto.dao.context.Context,com.akto.dao.context.Context
akto,com.akto.dto.type,TestSingleTypeInfo,testFindLastKeyFromParam,9,1,0,152,1,com.akto.dto.type.SingleTypeInfo,com.akto.dto.type.SingleTypeInfo
akto,com.akto.dto.type,TestRequestTemplate,createRequestTemplate,15,2,1,15,0,,
akto,com.akto.dto.type,TestRequestTemplate,testCompareKeys,10,1,0,36,1,com.akto.dto.type.RequestTemplate,com.akto.dto.type.RequestTemplate
akto,com.akto.dto.type,KeyTypes,KeyTypes,2,1,0,36,0,,
akto,com.akto.dto.type,KeyTypes,KeyTypes,4,1,2,39,0,,
akto,com.akto.dto.type,KeyTypes,getAllTypeInfo,5,1,0,44,0,,
akto,com.akto.dto.type,KeyTypes,process,37,6,11,50,0,com.akto.dto.type.SingleTypeInfo,com.akto.dto.type.SingleTypeInfo; com.akto.dao.context.Context; com.akto.dto.type.KeyTypes
akto,com.akto.dto.type,KeyTypes,checkForSubtypesTest,7,3,2,102,0,com.akto.dto.IgnoreData,com.akto.dto.IgnoreData
akto,com.akto.dto.type,KeyTypes,findSubType,71,23,3,113,0,com.akto.dto.type.KeyTypes,com.akto.dto.type.KeyTypes; com.akto.dto.AktoDataType; com.akto.dto.CustomDataType
akto,com.akto.dto.type,KeyTypes,getOccurrences,3,1,0,200,0,,
akto,com.akto.dto.type,KeyTypes,setOccurrences,3,1,1,204,0,,
akto,com.akto.dto.type,KeyTypes,isIsSensitive,3,1,0,208,0,,
akto,com.akto.dto.type,KeyTypes,getIsSensitive,3,1,0,212,0,,
akto,com.akto.dto.type,KeyTypes,setIsSensitive,3,1,1,216,0,,
akto,com.akto.dto.type,KeyTypes,copy,7,2,0,220,0,com.akto.dto.type.SingleTypeInfo,com.akto.dto.type.SingleTypeInfo
akto,com.akto.dto.type,KeyTypes,toString,3,1,0,229,0,com.akto.dto.type.KeyTypes,com.akto.dto.type.KeyTypes
akto,com.akto.dto.type,KeyTypes,isPhoneNumber,19,3,1,237,0,,
akto,com.akto.dto.type,KeyTypes,isJWT,15,3,1,265,0,,
akto,com.akto.dto.type,KeyTypes,isCreditCard,7,4,1,282,0,,
akto,com.akto.dto.type,KeyTypes,isIP,6,2,1,290,0,,
akto,com.akto.dto.type,KeyTypes,merge,14,5,1,298,0,com.akto.dto.type.SingleTypeInfo,com.akto.dto.type.SingleTypeInfo; com.akto.dto.type.KeyTypes
akto,com.akto.dto.type,RequestTemplate,RequestTemplate,2,1,0,72,0,,
akto,com.akto.dto.type,RequestTemplate,RequestTemplate,6,1,4,75,0,,
akto,com.akto.dto.type,RequestTemplate,add,3,2,2,89,0,,
akto,com.akto.dto.type,RequestTemplate,getParamNames,7,2,0,93,0,,
akto,com.akto.dto.type,RequestTemplate,insert,29,7,10,101,0,com.akto.dto.type.RequestTemplate,com.akto.dto.type.RequestTemplate; com.akto.util.Pair; com.akto.dto.type.KeyTypes
akto,com.akto.dto.type,RequestTemplate,processHeaders,12,4,8,135,0,com.akto.dto.type.KeyTypes,com.akto.dto.type.KeyTypes
akto,com.akto.dto.type,RequestTemplate,processTraffic,3,1,1,149,0,com.akto.dto.type.TrafficRecorder,com.akto.dto.type.TrafficRecorder
akto,com.akto.dto.type,RequestTemplate,recordMessage,5,2,1,153,0,com.akto.dto.type.TrafficRecorder,com.akto.dto.type.TrafficRecorder
akto,com.akto.dto.type,RequestTemplate,process2,45,10,8,161,0,com.akto.util.Trie,com.akto.util.Trie; com.akto.dao.context.Context; com.akto.dto.type.KeyTypes; com.akto.util.JSONUtils
akto,com.akto.dto.type,RequestTemplate,tryMergeNodesInTrie,19,5,4,219,0,com.akto.dto.type.RequestTemplate,com.akto.dto.type.RequestTemplate; com.akto.util.Trie; com.akto.dto.type.KeyTypes
akto,com.akto.dto.type,RequestTemplate,buildTrie,17,3,0,244,0,com.akto.util.Trie,com.akto.util.Trie
akto,com.akto.dto.type,RequestTemplate,getParameters,3,1,0,265,0,,
akto,com.akto.dto.type,RequestTemplate,setParameters,3,1,1,269,0,,
akto,com.akto.dto.type,RequestTemplate,getUserIds,3,1,0,273,0,,
akto,com.akto.dto.type,RequestTemplate,setUserIds,3,1,1,277,0,,
akto,com.akto.dto.type,RequestTemplate,getResponseTemplates,3,1,0,281,0,,
akto,com.akto.dto.type,RequestTemplate,setResponseTemplates,3,1,1,285,0,,
akto,com.akto.dto.type,RequestTemplate,getHeaders,3,1,0,289,0,,
akto,com.akto.dto.type,RequestTemplate,setHeaders,3,1,1,293,0,,
akto,com.akto.dto.type,RequestTemplate,getTrafficRecorder,3,1,0,297,0,,
akto,com.akto.dto.type,RequestTemplate,setTrafficRecorder,3,1,1,301,0,,
akto,com.akto.dto.type,RequestTemplate,copy,19,5,0,305,0,com.akto.dto.type.RequestTemplate,com.akto.dto.type.RequestTemplate; com.akto.dto.type.KeyTypes
akto,com.akto.dto.type,RequestTemplate,varianceDecrease,14,5,2,331,0,com.akto.util.Pair,com.akto.util.Pair
akto,com.akto.dto.type,RequestTemplate,tryMergeNodesHelper,13,2,7,354,0,com.akto.dao.context.Context,com.akto.dao.context.Context; com.akto.util.Pair; com.akto.dto.type.RequestTemplate
akto,com.akto.dto.type,RequestTemplate,tryMergeNodes,22,6,7,375,0,com.akto.dto.type.RequestTemplate,com.akto.dto.type.RequestTemplate
akto,com.akto.dto.type,RequestTemplate,toString,3,1,0,400,0,com.akto.dto.type.RequestTemplate,com.akto.dto.type.RequestTemplate
akto,com.akto.dto.type,RequestTemplate,mergeFrom,37,8,1,410,0,com.akto.dto.type.KeyTypes,com.akto.dto.type.KeyTypes; com.akto.util.Trie; com.akto.dto.type.RequestTemplate; com.akto.dto.type.TrafficRecorder
akto,com.akto.dto.type,RequestTemplate,getAllTypeInfo,18,6,0,464,0,com.akto.dto.type.KeyTypes,com.akto.dto.type.KeyTypes; com.akto.dto.type.RequestTemplate
akto,com.akto.dto.type,RequestTemplate,removeAllTrafficInfo,17,4,4,487,0,com.akto.dto.type.RequestTemplate,com.akto.dto.type.RequestTemplate; com.akto.dto.type.TrafficRecorder
akto,com.akto.dto.type,RequestTemplate,removeAllSampleMessage,6,1,0,508,0,com.akto.types.CappedList,com.akto.types.CappedList; com.akto.dto.type.TrafficRecorder
akto,com.akto.dto.type,RequestTemplate,isMergedOnStr,8,3,1,515,0,com.akto.dto.type.URLTemplate,com.akto.dto.type.URLTemplate
akto,com.akto.dto.type,RequestTemplate,isWithin20Percent,26,12,2,525,0,,
akto,com.akto.dto.type,RequestTemplate,groupByResponseCode,14,3,1,561,0,,
akto,com.akto.dto.type,RequestTemplate,compareKeys,39,13,3,578,0,com.akto.dto.HttpResponseParams,com.akto.dto.HttpResponseParams; com.akto.dto.type.RequestTemplate
akto,com.akto.dto.type,RequestTemplate,compareKeys,37,13,3,627,0,com.akto.dto.type.RequestTemplate,com.akto.dto.type.RequestTemplate; com.akto.dto.HttpResponseParams
akto,com.akto.dto.type,RequestTemplate,compare,3,1,2,672,0,,
akto,com.akto.dto.type,RequestTemplate,parseRequestPayload,4,1,2,676,0,com.akto.dto.HttpRequestParams,com.akto.dto.HttpRequestParams
akto,com.akto.dto.type,RequestTemplate,parseRequestPayload,18,3,2,682,0,com.akto.dto.type.RequestTemplate,com.akto.dto.type.RequestTemplate
akto,com.akto.dto.type,RequestTemplate,getQueryJSON,30,6,1,707,0,,
akto,com.akto.dto.type,RequestTemplate,getUrlParams,3,1,0,743,0,,
akto,com.akto.dto.type,RequestTemplate,setUrlParams,3,1,1,747,0,,
akto,com.akto.dto.type,RequestTemplate,fillUrlParams,25,8,3,752,0,com.akto.dto.type.URLTemplate,com.akto.dto.type.URLTemplate; com.akto.dto.type.KeyTypes
akto,com.akto.dto.type,APICatalog,APICatalog,2,1,0,17,0,,
akto,com.akto.dto.type,APICatalog,APICatalog,5,1,3,20,0,,
akto,com.akto.dto.type,APICatalog,getAllTypeInfo,14,4,0,30,0,com.akto.dto.type.SingleTypeInfo,com.akto.dto.type.SingleTypeInfo; com.akto.dto.type.URLTemplate; com.akto.dto.type.RequestTemplate
akto,com.akto.dto.type,APICatalog,APICatalog,6,1,4,47,0,,
akto,com.akto.dto.type,APICatalog,getId,3,1,0,54,0,,
akto,com.akto.dto.type,APICatalog,setId,3,1,1,58,0,,
akto,com.akto.dto.type,APICatalog,getStrictURLToMethods,3,1,0,62,0,,
akto,com.akto.dto.type,APICatalog,setStrictURLToMethods,3,1,1,66,0,,
akto,com.akto.dto.type,APICatalog,getTemplateURLToMethods,3,1,0,70,0,,
akto,com.akto.dto.type,APICatalog,setTemplateURLToMethods,3,1,1,74,0,,
akto,com.akto.dto.type,APICatalog,getDeletedInfo,3,1,0,78,0,,
akto,com.akto.dto.type,APICatalog,setDeletedInfo,3,1,1,82,0,,
akto,com.akto.dto.type,APICatalog,id,4,1,1,86,0,com.akto.dto.type.APICatalog,com.akto.dto.type.APICatalog
akto,com.akto.dto.type,APICatalog,isTemplateUrl,3,1,1,91,0,,
akto,com.akto.dto.type,APICatalog,toString,3,1,0,95,0,com.akto.dto.type.APICatalog,com.akto.dto.type.APICatalog
akto,com.akto.dto.type,EndpointInfo,EndpointInfo,2,1,0,8,0,,
akto,com.akto.dto.type,EndpointInfo,EndpointInfo,3,1,1,11,0,,
akto,com.akto.dto.type,EndpointInfo,getAllEndpoints,3,1,0,15,0,,
akto,com.akto.dto.type,EndpointInfo,setAllEndpoints,3,1,1,19,0,,
akto,com.akto.dto.type,EndpointInfo,toString,3,1,0,23,0,com.akto.dto.type.EndpointInfo,com.akto.dto.type.EndpointInfo
akto,com.akto.dto.type,URLMethods,getValuesArray,3,1,0,10,0,,
akto,com.akto.dto.type,URLMethods,fromString,9,4,1,13,0,,
akto,com.akto.dto.type,SingleTypeInfo,init,9,1,0,31,0,com.akto.dto.type.SingleTypeInfo,com.akto.dto.type.SingleTypeInfo
akto,com.akto.dto.type,SingleTypeInfo,run,4,1,0,33,0,com.akto.dto.type.SingleTypeInfo,com.akto.dto.type.SingleTypeInfo
akto,com.akto.dto.type,SingleTypeInfo,findLastKeyFromParam,6,2,1,41,0,,
akto,com.akto.dto.type,SingleTypeInfo,fetchCustomDataTypes,33,5,0,48,0,com.akto.dao.MCollection,com.akto.dao.MCollection; com.akto.dto.CustomDataType; com.akto.dto.AktoDataType
akto,com.akto.dto.type,SingleTypeInfo,fetchCustomAuthTypes,3,1,0,83,0,,
akto,com.akto.dto.type,SingleTypeInfo,findPosition,3,1,0,223,0,com.akto.dto.type.SingleTypeInfo,com.akto.dto.type.SingleTypeInfo
akto,com.akto.dto.type,SingleTypeInfo,findPosition,20,4,2,227,0,,
akto,com.akto.dto.type,SingleTypeInfo,SingleTypeInfo,2,1,0,450,0,,
akto,com.akto.dto.type,SingleTypeInfo,SingleTypeInfo,20,1,10,453,0,com.akto.dao.context.Context,com.akto.dao.context.Context
akto,com.akto.dto.type,SingleTypeInfo,composeKey,3,1,0,475,0,com.akto.dto.type.SingleTypeInfo,com.akto.dto.type.SingleTypeInfo
akto,com.akto.dto.type,SingleTypeInfo,composeKeyWithCustomSubType,3,1,1,479,0,com.akto.dto.type.SingleTypeInfo,com.akto.dto.type.SingleTypeInfo
akto,com.akto.dto.type,SingleTypeInfo,composeKey,3,1,8,483,0,,
akto,com.akto.dto.type,SingleTypeInfo,incr,3,1,0,488,0,,
akto,com.akto.dto.type,SingleTypeInfo,copy,24,1,0,492,0,com.akto.types.CappedSet,com.akto.types.CappedSet; com.akto.dto.type.SingleTypeInfo
akto,com.akto.dto.type,SingleTypeInfo,getUrl,3,1,0,522,0,,
akto,com.akto.dto.type,SingleTypeInfo,setUrl,3,1,1,526,0,,
akto,com.akto.dto.type,SingleTypeInfo,getMethod,3,1,0,530,0,,
akto,com.akto.dto.type,SingleTypeInfo,setMethod,3,1,1,534,0,,
akto,com.akto.dto.type,SingleTypeInfo,getResponseCode,3,1,0,538,0,,
akto,com.akto.dto.type,SingleTypeInfo,setResponseCode,3,1,1,542,0,,
akto,com.akto.dto.type,SingleTypeInfo,isIsHeader,3,1,0,546,0,,
akto,com.akto.dto.type,SingleTypeInfo,getIsHeader,3,1,0,550,0,,
akto,com.akto.dto.type,SingleTypeInfo,setIsHeader,3,1,1,554,0,,
akto,com.akto.dto.type,SingleTypeInfo,getParam,3,1,0,558,0,,
akto,com.akto.dto.type,SingleTypeInfo,setParam,3,1,1,562,0,,
akto,com.akto.dto.type,SingleTypeInfo,getSubType,3,1,0,566,0,,
akto,com.akto.dto.type,SingleTypeInfo,setSubType,3,1,1,570,0,,
akto,com.akto.dto.type,SingleTypeInfo,getExamples,3,1,0,574,0,,
akto,com.akto.dto.type,SingleTypeInfo,setExamples,3,1,1,578,0,,
akto,com.akto.dto.type,SingleTypeInfo,getUserIds,3,1,0,582,0,,
akto,com.akto.dto.type,SingleTypeInfo,setUserIds,3,1,1,586,0,,
akto,com.akto.dto.type,SingleTypeInfo,getCount,3,1,0,590,0,,
akto,com.akto.dto.type,SingleTypeInfo,setCount,3,1,1,594,0,,
akto,com.akto.dto.type,SingleTypeInfo,getTimestamp,3,1,0,598,0,,
akto,com.akto.dto.type,SingleTypeInfo,setTimestamp,3,1,1,602,0,,
akto,com.akto.dto.type,SingleTypeInfo,getDuration,3,1,0,606,0,,
akto,com.akto.dto.type,SingleTypeInfo,setDuration,3,1,1,610,0,,
akto,com.akto.dto.type,SingleTypeInfo,getApiCollectionId,3,1,0,614,0,,
akto,com.akto.dto.type,SingleTypeInfo,setApiCollectionId,3,1,1,618,0,,
akto,com.akto.dto.type,SingleTypeInfo,getSubTypeString,4,2,0,622,0,,
akto,com.akto.dto.type,SingleTypeInfo,equals,8,3,1,627,0,,
akto,com.akto.dto.type,SingleTypeInfo,hashCode,3,1,0,645,0,,
akto,com.akto.dto.type,SingleTypeInfo,toString,3,1,0,650,0,com.akto.dto.type.SingleTypeInfo,com.akto.dto.type.SingleTypeInfo
akto,com.akto.dto.type,SingleTypeInfo,setSubTypeString,13,3,1,668,0,com.akto.dto.CustomDataType,com.akto.dto.CustomDataType
akto,com.akto.dto.type,SingleTypeInfo,getSensitive,4,2,0,681,0,com.akto.dto.type.SingleTypeInfo,com.akto.dto.type.SingleTypeInfo
akto,com.akto.dto.type,SingleTypeInfo,getValues,3,1,0,687,0,,
akto,com.akto.dto.type,SingleTypeInfo,setValues,3,1,1,691,0,,
akto,com.akto.dto.type,SingleTypeInfo,getDomain,3,1,0,695,0,,
akto,com.akto.dto.type,SingleTypeInfo,setDomain,3,1,1,699,0,,
akto,com.akto.dto.type,SingleTypeInfo,getIsUrlParam,3,1,0,703,0,,
akto,com.akto.dto.type,SingleTypeInfo,setIsUrlParam,3,1,1,707,0,,
akto,com.akto.dto.type,SingleTypeInfo,updateMinMaxValues,18,3,1,711,0,,
akto,com.akto.dto.type,SingleTypeInfo,incPublicCount,3,1,1,732,0,,
akto,com.akto.dto.type,SingleTypeInfo,incUniqueCount,3,1,1,736,0,,
akto,com.akto.dto.type,SingleTypeInfo,merge,11,2,1,740,0,com.akto.types.CappedSet,com.akto.types.CappedSet; com.akto.dto.type.SingleTypeInfo
akto,com.akto.dto.type,SingleTypeInfo,clearValues,3,1,0,752,0,,
akto,com.akto.dto.type,SingleTypeInfo,getIsPrivate,5,2,0,756,0,,
akto,com.akto.dto.type,SingleTypeInfo,getMinValue,3,1,0,762,0,,
akto,com.akto.dto.type,SingleTypeInfo,setMinValue,3,1,1,766,0,,
akto,com.akto.dto.type,SingleTypeInfo,getMaxValue,3,1,0,770,0,,
akto,com.akto.dto.type,SingleTypeInfo,setMaxValue,3,1,1,774,0,,
akto,com.akto.dto.type,SingleTypeInfo,getLastSeen,3,1,0,778,0,,
akto,com.akto.dto.type,SingleTypeInfo,setLastSeen,3,1,1,782,0,,
akto,com.akto.dto.type,SingleTypeInfo,getUniqueCount,3,1,0,786,0,,
akto,com.akto.dto.type,SingleTypeInfo,setUniqueCount,3,1,1,790,0,,
akto,com.akto.dto.type,SingleTypeInfo,getPublicCount,3,1,0,794,0,,
akto,com.akto.dto.type,SingleTypeInfo,setPublicCount,3,1,1,798,0,,
akto,com.akto.dto.type,URLTemplate,URLTemplate,2,1,0,24,0,,
akto,com.akto.dto.type,URLTemplate,URLTemplate,8,1,3,27,0,com.akto.dao.context.Context,com.akto.dao.context.Context
akto,com.akto.dto.type,URLTemplate,match,14,6,2,36,0,com.akto.dto.type.URLTemplate,com.akto.dto.type.URLTemplate
akto,com.akto.dto.type,URLTemplate,match,3,1,1,55,0,com.akto.dto.type.URLTemplate,com.akto.dto.type.URLTemplate; com.akto.dto.type.URLStatic
akto,com.akto.dto.type,URLTemplate,match,0,12,2,59,0,,
akto,com.akto.dto.type,URLTemplate,getTemplateString,15,4,0,98,0,,
akto,com.akto.dto.type,URLTemplate,getTokens,3,1,0,113,0,,
akto,com.akto.dto.type,URLTemplate,setTokens,3,1,1,117,0,,
akto,com.akto.dto.type,URLTemplate,getTypes,3,1,0,121,0,,
akto,com.akto.dto.type,URLTemplate,setTypes,3,1,1,125,0,,
akto,com.akto.dto.type,URLTemplate,getId,3,1,0,129,0,,
akto,com.akto.dto.type,URLTemplate,setId,3,1,1,133,0,,
akto,com.akto.dto.type,URLTemplate,getCreationTs,3,1,0,137,0,,
akto,com.akto.dto.type,URLTemplate,setCreationTs,3,1,1,141,0,,
akto,com.akto.dto.type,URLTemplate,getLastUpdateTs,3,1,0,145,0,,
akto,com.akto.dto.type,URLTemplate,setLastUpdateTs,3,1,1,149,0,,
akto,com.akto.dto.type,URLTemplate,getMethod,3,1,0,153,0,,
akto,com.akto.dto.type,URLTemplate,setMethod,3,1,1,157,0,,
akto,com.akto.dto.type,URLTemplate,toString,3,1,0,161,0,com.akto.dto.type.URLTemplate,com.akto.dto.type.URLTemplate
akto,com.akto.dto.type,URLTemplate,equals,16,6,1,174,0,com.akto.dto.type.URLTemplate,com.akto.dto.type.URLTemplate
akto,com.akto.dto.type,URLTemplate,hashCode,12,3,0,197,0,,
